time,open,high,low,close,volume,rsi,macd,macd_sig,mh,sk,sd,e9,e21,e50,atr,roc5,vol_ma,vol_ratio,tp_p,date_utc,vwap
2026-02-28 17:00:00,64845.01,66661.83,64687.89,66364.2,1108.91882,51.52574777023047,-373.9213050064136,-185.52033346980033,-188.40097153661327,37.23387349497075,18.034538029054445,65537.2543396617,65984.63712908665,66471.03131379439,1371.4683513538898,0.75483918277147,1154.266421,0.9607130553440087,65904.64,2026-02-28,64709.5462351731
2026-02-28 21:00:00,66360.99,67759.99,66192.5,66979.22,1389.75868,54.67151228902583,-244.430273090431,-197.3023213939265,-47.12795169650451,68.0070052699847,38.74747292164009,65825.64747172936,66075.05375371514,66490.96028188088,1397.6045711733718,1.8076154138342257,1140.3074700000002,1.2187578495823392,66977.23666666666,2026-02-28,65156.195260854096
2026-03-01 01:00:00,66977.23,68250.0,66056.01,67513.0,1490.2397,57.26371859923776,-97.61091448855586,-177.3640400128524,79.75312552429654,90.68370731333435,65.30819535942992,66163.11797738349,66205.77613974104,66531.04027082674,1503.789295016923,5.781614778371433,1112.6608815,1.339347616850558,67273.00333333334,2026-03-01,67273.00333333334
2026-03-01 05:00:00,67513.01,67616.77,66785.81,67143.44,651.17815,54.92191044639047,-10.949697185234982,-144.08117144732893,133.13147426209395,94.33501834287603,84.34191030873167,66359.1823819068,66291.01830885549,66555.05594648058,1414.0787223480008,5.150727897357854,1076.43842,0.6049376702848821,67182.00666666667,2026-03-01,67245.33239510139
2026-03-01 09:00:00,67145.0,67300.0,66224.06,66474.0,621.6291,50.86407612804682,3.6694297297362937,-114.53105121191588,118.20048094165217,87.12307651957697,90.71393405859577,66382.14590552544,66307.65300805045,66551.87728191272,1368.9935593682676,2.512128535410817,1070.0558915,0.5809314307204503,66666.02,2026-03-01,67114.99894463804
2026-03-01 13:00:00,66474.01,67365.32,66139.81,66847.2,701.78114,52.95103278548166,44.85228495109186,-82.65438397931435,127.5066689304062,80.77011205115987,87.4094023045376,66475.15672442035,66356.70273459131,66563.45856497496,1349.8624181191665,0.727802037845706,1075.9254325,0.6522581573049068,66784.11,2026-03-01,67047.979278799
2026-03-01 17:00:00,66848.0,67119.33,65728.14,65966.35,1124.60445,47.79150433704266,6.339681093755644,-64.85557096470035,71.19525205845599,70.2663984456891,79.38652900547528,66373.39537953628,66321.21612235573,66540.0425428191,1355.3727623699447,-1.512215281097623,1088.489995,1.033178490538075,66271.27333333333,2026-03-01,66857.65357839943
2026-03-01 21:00:00,65966.34,66503.14,65050.01,65774.94,1434.97921,46.72603284525735,-39.17543225424015,-59.719543222608316,20.544110968368166,64.17069774324507,71.73573608003132,66253.70430362903,66271.55465668703,66510.03852153207,1368.4070607206183,-2.5744078918134248,1066.7114325,1.345236552529276,65776.03,2026-03-01,66600.01724601412
2026-03-02 01:00:00,65778.16,67083.81,65758.85,66819.05,970.53913,52.89515069974063,8.901848538676859,-45.99526487035128,54.89711340902814,64.0883785295427,66.17515823949226,66366.77344290323,66321.32696062457,66522.15661872689,1362.6141192912016,-0.4831298485749307,1030.7689365,0.9415680814901097,66553.90333333334,2026-03-02,66553.90333333334
2026-03-02 05:00:00,66825.0,66999.69,65554.57,66010.0,945.79887,48.23417661680396,-18.071812931681052,-40.410574482617236,22.338761550936184,64.74047362432248,64.33318329903672,66295.41875432259,66293.0245096587,66502.07204544349,1373.6149033857075,-0.69801726991004,1054.1326425,0.897229467969834,66188.08666666667,2026-03-02,66373.35637869356
2026-03-02 09:00:00,66015.02,66727.19,65659.13,66361.63,853.74519,50.284615703013316,-10.948820489022182,-34.51822368389823,23.569403194876045,69.98257829634169,66.2704768167356,66308.66100345808,66299.261372417,66496.56451424964,1332.8742496009463,-0.7263879414545298,1059.651756,0.8056846838273153,66249.31666666667,2026-03-02,66335.12709088941
2026-03-02 13:00:00,66361.62,69620.0,65255.15,69120.99,3024.87567,62.75282775926224,214.8765305186389,15.360727156609197,199.51580336202971,76.41786197848883,70.38030463305097,66871.12680276646,66555.78215674272,66599.48316074966,1737.1376829874866,4.782195771025681,1176.4356894999999,2.5712205919945808,67998.71333333333,2026-03-02,67203.49245314416
