time,open,high,low,close,volume,rsi,macd,macd_sig,mh,sk,sd,e9,e21,e50,tp,date,vwap
2026-04-08 05:54:00,71324.09,71341.0,71301.96,71316.8,4.33368,43.33970407105803,-26.535198070079787,-27.020702920472495,0.48550485039270797,22.13937484212117,27.270069897558084,71345.33311312574,71366.46263200622,71414.98603050184,71319.92,2026-04-08,71457.135331371
2026-04-08 05:57:00,71316.8,71316.8,71296.52,71297.18,1.51737,41.60874832904025,-28.84685909365362,-27.38593415510872,-1.460924938544899,15.67529172293933,21.32311876876603,71335.7024905006,71360.16421091475,71410.36618616844,71303.5,2026-04-08,71457.03273866366
2026-04-08 06:00:00,71297.17,71370.9,71295.01,71367.42,7.77666,49.40020970875572,-24.726059507083846,-26.853959225503747,2.1278997184199007,25.392213665000693,21.06896007668708,71342.04599240048,71360.82382810432,71408.68202200497,71344.44333333331,2026-04-08,71456.64873023769
2026-04-08 06:03:00,71367.42,71552.21,71332.93,71532.4,19.06738,62.169015038567984,-8.054936645712587,-23.094154709545517,15.03921806383293,53.51306354984748,31.52685631259585,71380.11679392039,71376.42166191302,71413.53370741654,71472.51333333334,2026-04-08,71456.78029925229
2026-04-08 06:06:00,71532.4,71534.63,71474.71,71479.35,5.83422,57.17291996125942,0.8663697174197296,-18.30204982415247,19.1684195415722,77.4339522559568,52.113076490268334,71399.9634351363,71385.77878355728,71416.11473849825,71496.23000000001,2026-04-08,71456.88015182332
2026-04-08 06:09:00,71479.34,71552.21,71479.34,71520.74,6.08542,59.88181808648004,11.147890432490385,-12.4120617728239,23.559952205314286,88.19196246728653,73.04632609103028,71424.11874810905,71398.04798505208,71420.21768992969,71517.43,2026-04-08,71457.03958961675
2026-04-08 06:12:00,71520.74,71532.15,71485.28,71522.48,3.63403,59.99637256868614,19.214974862450617,-6.086654445768998,25.301629308219617,84.6695657646788,83.4318268293074,71443.79099848724,71409.35998641099,71424.22797659911,71513.30333333333,2026-04-08,71457.12792250371
2026-04-08 06:15:00,71522.48,71586.93,71522.4,71542.58,6.88077,61.368650915606416,26.919784887490096,0.5146334208828209,26.405151466607276,91.47189476427015,88.11114099874517,71463.5487987898,71421.47089673726,71428.86923241876,71550.63666666666,2026-04-08,71457.40506649656
2026-04-08 06:18:00,71543.2,71552.68,71505.1,71538.47,2.65028,60.90855163202753,32.321675535160466,6.87604184373835,25.445633691422117,93.13648657144859,89.75931570013252,71478.53303903184,71432.10717885205,71433.16730173568,71532.08333333333,2026-04-08,71457.49022081798
2026-04-08 06:21:00,71538.46,71543.54,71486.28,71511.8,18.39463,57.87625768080027,34.05806649233273,12.312446773457227,21.745619718875503,89.69925021352869,91.43587718308248,71485.18643122548,71439.35198077459,71436.25093696173,71513.87333333334,2026-04-08,71457.93294903798
2026-04-08 06:24:00,71511.79,71526.45,71499.65,71525.89,6.82009,59.036536482456945,36.15434924805595,17.08082726837697,19.07352197967898,85.91830958325723,89.58468212274484,71493.32714498039,71447.21907343144,71439.7661943358,71517.33,2026-04-08,71458.10536980214
2026-04-08 06:27:00,71525.89,71609.14,71525.88,71575.21,3.75437,62.889773899527945,41.31907962079276,21.92847773886013,19.390601881932632,87.96183593815225,87.85979857831273,71509.70371598432,71458.8546122104,71445.07771612654,71570.07666666668,2026-04-08,71458.28401235465
2026-04-08 06:30:00,71575.21,71575.21,71539.65,71550.24,2.74296,59.821685273900684,42.90273926187365,26.123330043462836,16.779409218410812,90.11579736810434,87.99864762983795,71517.81097278747,71467.16237473673,71449.20172725884,71555.03333333333,2026-04-08,71458.39665493867
2026-04-08 06:33:00,71550.24,71584.92,71533.23,71533.99,2.44227,57.843962522403494,42.35828183808189,29.37032040238665,12.987961435695244,87.29086939264516,88.4561675663006,71521.04677822998,71473.23761339702,71452.52675756242,71550.71333333333,2026-04-08,71458.4922551989
2026-04-08 06:36:00,71533.98,71677.5,71533.98,71634.46,8.29172,65.44948438758718,49.463698023566394,33.3889959266226,16.074702096943795,87.29086939266197,88.23251205113718,71543.72942258399,71487.89419399729,71459.66139452076,71615.31333333334,2026-04-08,71459.04168227578
2026-04-08 06:39:00,71634.45,71678.07,71606.4,71672.1,8.12188,67.7937523947817,57.46955175267067,38.20510709183222,19.26444466083845,92.09654102321839,88.8927599361752,71569.4035380672,71504.64017636116,71467.99232022584,71652.19,2026-04-08,71459.70225501695
2026-04-08 06:42:00,71672.1,71694.91,71596.45,71614.17,10.2683,60.94049132559946,58.465824027574854,42.25725047898075,16.208573548594103,78.49113644586144,85.95951562058063,71578.35683045376,71514.5974330556,71473.72477825619,71635.17666666665,2026-04-08,71460.45771543158
